sample_index	timestamp_epoch	timestamp_iso	path
1	1776212719	2026-04-14T20:25:19-04:00	/home/manuel/code/wesen/2026-04-09--screencast-studio/ttmp/2026/04/14/SCS-0015--investigate-browser-preview-streaming-pipeline-and-web-ui-performance-matrix/scripts/results/20260414-202519/metrics/raw/001-1776212719.prom
2	1776212720	2026-04-14T20:25:20-04:00	/home/manuel/code/wesen/2026-04-09--screencast-studio/ttmp/2026/04/14/SCS-0015--investigate-browser-preview-streaming-pipeline-and-web-ui-performance-matrix/scripts/results/20260414-202519/metrics/raw/002-1776212720.prom
3	1776212721	2026-04-14T20:25:21-04:00	/home/manuel/code/wesen/2026-04-09--screencast-studio/ttmp/2026/04/14/SCS-0015--investigate-browser-preview-streaming-pipeline-and-web-ui-performance-matrix/scripts/results/20260414-202519/metrics/raw/003-1776212721.prom
4	1776212722	2026-04-14T20:25:22-04:00	/home/manuel/code/wesen/2026-04-09--screencast-studio/ttmp/2026/04/14/SCS-0015--investigate-browser-preview-streaming-pipeline-and-web-ui-performance-matrix/scripts/results/20260414-202519/metrics/raw/004-1776212722.prom
5	1776212723	2026-04-14T20:25:23-04:00	/home/manuel/code/wesen/2026-04-09--screencast-studio/ttmp/2026/04/14/SCS-0015--investigate-browser-preview-streaming-pipeline-and-web-ui-performance-matrix/scripts/results/20260414-202519/metrics/raw/005-1776212723.prom
6	1776212724	2026-04-14T20:25:24-04:00	/home/manuel/code/wesen/2026-04-09--screencast-studio/ttmp/2026/04/14/SCS-0015--investigate-browser-preview-streaming-pipeline-and-web-ui-performance-matrix/scripts/results/20260414-202519/metrics/raw/006-1776212724.prom
7	1776212725	2026-04-14T20:25:25-04:00	/home/manuel/code/wesen/2026-04-09--screencast-studio/ttmp/2026/04/14/SCS-0015--investigate-browser-preview-streaming-pipeline-and-web-ui-performance-matrix/scripts/results/20260414-202519/metrics/raw/007-1776212725.prom
8	1776212726	2026-04-14T20:25:26-04:00	/home/manuel/code/wesen/2026-04-09--screencast-studio/ttmp/2026/04/14/SCS-0015--investigate-browser-preview-streaming-pipeline-and-web-ui-performance-matrix/scripts/results/20260414-202519/metrics/raw/008-1776212726.prom
